Block,Address,Layer,Matrix_Position,Diagonal_Value
29640,1FYoW1xgg9QmBaQphDFTjQUwcEvsDzw9nr,1,"[72,72]",-27
29641,1Ah26cTyptZZeTCmtQMuDv6axDpra12NaQ,1,"[73,73]",-27
29647,19fTpfAmLTaH9rqBfPybmtfrhrYoZcdyaa,1,"[79,79]",27
29687,1Dr8GRLgH8Pxe7A5K5XSDq8UazMcKuZHVq,1,"[119,119]",27
29896,1DJThRJnawuQQwWgdwt9DpgL8D7oQpE3X3,1,"[72,72]",-27
29898,19zUJrnfTL1e2Prtc2u8kbsK7K1GGKJYKV,1,"[74,74]",-27
29918,1553QVWKhL177XEFFKcj5nj6hQZ1yCKu8S,1,"[94,94]",-27
29919,1DW2Q3AzP7kHkNxvJ9btvemHYxT8svc9St,1,"[95,95]",-27
29944,1HUKGrAbrPzSbuJ1sjbZ4dQPZhQb47U8R3,1,"[120,120]",-27
30040,14DH7LRkkX75UN9j89Jxi9f4PhMiYGBcP3,1,"[88,88]",-27
30431,1PuTrrDN2LhXiXNEx95zSiNXkjKqedtCoP,1,"[95,95]",-27
30538,19cXDYYtShAjF4P3Gip9KsHkQWYhThn3oB,1,"[74,74]",-27
30556,1Bzg7JRDdD9G81pKtNGuhFnxvJpxJN7kc4,1,"[92,92]",-27
30584,1DcsVw4inJiccwdEHw39F73BVXEsz5oujC,1,"[120,120]",-27
30666,1DiH6Qy1LtidcU6mZLKc4ijtcQmu5FGkgT,1,"[74,74]",-27
30671,1LjEGNSWFfhaj6mAzQsTe2QBkeqZzi6acq,1,"[79,79]",27
30920,1KNYatiFieYoFWNs1xW3jem2UyDjVF5dkA,1,"[72,72]",-27
30940,1BgwMrbT8ocHEir3p4EJJiH5Wa8MhrEvc7,1,"[92,92]",-27
30968,1FUsHgdGhgvetnHYu5V7JqvyBnypjx4N9t,1,"[120,120]",-27
31064,1MpmXNowfsP1rTbsWkiethgxm31GWiTzCR,1,"[88,88]",-27
31223,13TZQ9kkgWDDdsoa1GnzFYdCXYA2Lchh7m,1,"[119,119]",27
31311,15d9rz2rYmov1FQvdfGuxcPgavKmkBLUMg,1,"[79,79]",27
31326,1CXsqNrHFqX735UFHfvtGfvY3iXmq8zCuS,1,"[94,94]",-27
31448,1LU9a9bDD69a9RSjWM7GksE2vNYUiSrNu2,1,"[88,88]",-27
31480,1PYiA8U3VqVzUZ3FoJG31c7KUb2zEcNtDK,1,"[120,120]",-27
31567,1KgbAjPEM6iy18rscaTkQq1u8ubJL8xZRH,1,"[79,79]",27
31576,13dGwF3RW2ARWGGSkAE3P3n1vZQkzccHoo,1,"[88,88]",-27
31690,1MHDJwHphM23DTWrJEfqJn4fizAbt1mVSh,1,"[74,74]",-27
31695,16RBdNrT2TEaFMD5dFo1b5Wneh8Ww5iLQj,1,"[79,79]",27
31708,1A98oFa9woLpQXbinFqwffstQDDmQGddtQ,1,"[92,92]",-27
31710,1NafKBJivZBk8dHarhEeHAiMoBwDk7SXgj,1,"[94,94]",-27
31736,1LnXopuS6uA6ajDtuqxQwGWX8CtQL5f8oG,1,"[120,120]",-27
31838,1LWSk6Fnag7C4i8CZBnbq7NMtebso198HE,1,"[94,94]",-27
31946,1JhKtBzVFsucNeQCkREed68TNUPSLucWCH,1,"[74,74]",-27
31951,1NVmDTwALWA6NPDw3goHpTw3YiZJ7996A8,1,"[79,79]",27
31966,1JsvW4YDytqtsduuhbxbJm52nWdbi7Johx,1,"[94,94]",-27
31967,1J6CXvyKywTmoZ4xJkx9WV3CPWQndyvBkK,1,"[95,95]",-27
32072,1JrTiLkH1u8w4iCD6dBiWm6wDEeME43o7x,1,"[72,72]",-27
32095,12KHJ2cPV61gNMKCQNrfa1ak5UVWfQxv8Z,1,"[95,95]",-27
32120,1AWbGJbCiQMoQGFHJTmuBMmzfHjksbBXJg,1,"[120,120]",-27
32222,1C7hXG6EWNwNfVgiYLCELjMp5ZaLid1xSX,1,"[94,94]",-27
32328,1M9iyw5DgLLTYV9zitjp2s8X1WExuFKjgH,1,"[72,72]",-27
32344,1323wZEpn2TxXrYTmW4SYHGY6TCC5k9zZD,1,"[88,88]",-27
32472,1DVsm7vNN8gWPXFDa86b45EUQcLRhZ3xzV,1,"[88,88]",-27
32476,14mE2yWDy3oD4b5UY1qrT5eFJaovTN8v4e,1,"[92,92]",-27
32479,1FSxwTeLTG9fWtd1gCoLzfqXXephq9cvyr,1,"[95,95]",-27
32503,14791zP2zzKUwYW3bCbeHYWYC8ZHoANKFL,1,"[119,119]",27
32591,16NdjF1DfwZFc9AMSXJi8ACegHihbQuHDM,1,"[79,79]",27
32604,18ybfzhUkkp8T9vQXoTrvnePHQb6aNF4Se,1,"[92,92]",-27
32728,121abrmshdYmDYQLMrgBGecZFrSuiDynjS,1,"[88,88]",-27
32735,1PGGeUMo5uLmBaLDyx1aKe3m4jpL1HwENG,1,"[95,95]",-27
32841,1CSHzYPG4KuCje4ozEANz1SZuut7pfGFdZ,2,"[73,73]",-27
32860,15uib8bjxavXs4izmEUtHBM2LZ2NHCqYcF,2,"[92,92]",-27
32970,1PjmrJs6nBvPRCVPjzEz3Lz2JF8BhKdp6M,2,"[74,74]",-27
32984,1GmX6HxtWMLjCPUvfCh3BYFXoLm8DS5bjT,2,"[88,88]",-27
32991,1LApbfgydTtdx3u25AsEV6RU9dXuyCzEpb,2,"[95,95]",-27
33016,1MNNxpv3Mtjr6ysrz5zwdMKuZs2oTTSwKg,2,"[120,120]",-27
33143,1GLz9PTHGqeLRQ2ncv1SMS4D8USKY2Mq5w,2,"[119,119]",27
33224,1Lz5tkoD45ALyiSPckQMbwEEgQfjN7DNq4,2,"[72,72]",-27
33272,13weYpJmARcpnbjJ3DN4fahadkoRJ9AW2j,2,"[120,120]",-27
33368,1KTrXLaFD591Wu5aw34ih6bHfQxLKpmfo1,2,"[88,88]",-27
33375,1Nxj6ruHN4eCF5qqXkzG4kyofYcoETSHEy,2,"[95,95]",-27
33481,137SbdyJcEm4BYTe45g3VxLeMshoKdzAzg,2,"[73,73]",-27
33487,1MYEY2HTSYahSq6C2o8ZQ6iMFYfQPaYNfB,2,"[79,79]",27
33496,1G6oWPtE4bnaHYqjMJSkCJqX9L5UvgcA2f,2,"[88,88]",-27
33502,1J6gtZrpVRtizGTU4EFX5WWNmiDMW9urV3,2,"[94,94]",-27
33610,125BtGgQ6icE2FMV5478FVuVzuNBVhPf3g,2,"[74,74]",-27
33631,1CKUUeihB5Gw4dDqext6PgbYqDisfbqL1a,2,"[95,95]",-27
33737,1CStvSPvKbtqkzDvfXMx3bsrR4W61t38Gn,2,"[73,73]",-27
33758,1419H6DgaW53iCWRZPwmyKrpjgdQBqQMs1,2,"[94,94]",-27
33866,1DhjN1j2AVH5SsMCoHAsGpGLcCyhdAKiti,2,"[74,74]",-27
33912,1FVav2pPmmMetPysnJFVNc1KD1xgNLtXgB,2,"[120,120]",-27
34014,1A386RQExY3VgxGg6NnvP31wmmbLgTcpLY,2,"[94,94]",-27
34140,1BcFQg9n9xn9HhqpZ6GCzuEhDwHBB7Gsh3,2,"[92,92]",-27
34167,12qBDr87xwWJ18bdSDf6SHaQidnJ1ktGD5,2,"[119,119]",27
34168,14C34486uMc7zuLTkZhu57Z7tMSpZaoM1f,2,"[120,120]",-27
34376,16gvoc15bfDNs3d18MpttK6wKjGB4dUiLj,2,"[72,72]",-27
34504,1MDbjyBR6tvt1vUMatPatcgRMyktkv4283,2,"[72,72]",-27
34524,1Lmgx2TDpqEGF4WG8Tod8EHgkxuZqx1EMf,2,"[92,92]",-27
34526,15zR31cxgftnr1YUcY3LBVKDhLCZeg7aqG,2,"[94,94]",-27
34552,1NPYNTS4dAPX3uXbPy8Vg5pxNbKACwiDWK,2,"[120,120]",-27
34632,1Mrm746tZ3aeTXv5rBHsx7sDkkURsa4Uaz,2,"[72,72]",-27
34634,15gSogRWHKPStkT35i6A5QbT4NQ2XFUeaM,2,"[74,74]",-27
34648,1FP2kzrXFgW7QxqDGnWb98XRmwC2igNSXN,2,"[88,88]",-27
34761,1Mn9pUN8VmeRdJhd1syRxG8hRE2BpuJeGn,2,"[73,73]",-27
34808,19Me6eiEp6VEk19woh2qLG3yq1HfT7dL7G,2,"[120,120]",-27
35018,1HJavtsNFzKmevmzcxtQzay2CSXStqhmwN,2,"[74,74]",-27
35032,1KkCyX1VBYLCd6LAyAreYN4AqHCw7ZzoH9,2,"[88,88]",-27
35036,1EVp2eff4wN3eUWopboZ9mmjU1mz4cPBpR,2,"[92,92]",-27
35038,1L9v7TZs989rm2FvfYgpEkjrbuSsYM9s8t,2,"[94,94]",-27
35039,1FpGb7FEKboGZ7Xh8Hy7X2cMakCLb7MHd6,2,"[95,95]",-27
35063,1A1V7zy85sSBXFVx6kVSjS2xxBYKwaJ9yq,2,"[119,119]",27
35144,171kwHgKzLpKzCHWrAVNhZeQajpmR6mLW,2,"[72,72]",-27
35145,1GBw7xDL1UnYNr2xobVRiieK6AtiDLGvhC,2,"[73,73]",-27
35160,1MijKWJPmrnp5zjxm8MPFVgQGosJ2X4izq,2,"[88,88]",-27
35657,17dXJgVhYAR724NM5PHgkKBhoEtC8TTbRV,2,"[73,73]",-27
35784,1DCoG8vRt8iUputoPwavzbnQmMML8ifQ53,2,"[72,72]",-27
35791,1Jz7bcrcHGQivK5zD8iWf6jJE8tbLuuHBy,2,"[79,79]",27
35800,1Bx64412DHgaKDJ215vY8MdnRP4YNHnbGp,2,"[88,88]",-27
35807,1Q9C7Zsw4Yx5RREsN5qZUNYSp6Rpp4yzcU,2,"[95,95]",-27
35919,14sTKj6sU53T2KetsUbcEXb5pGMibyrgSS,2,"[79,79]",27
35932,19FEA4oC19HntgLy89XbtLPBsBSaKe3Gym,2,"[92,92]",-27
35959,1AGpcpxwcd7W5d5G5Ln5wDV5g6CL8gJhqv,2,"[119,119]",27
35960,1CGg9NKUPWTToRfUvShD63nn7i2E5kcfDi,2,"[120,120]",-27
36056,1Hc4QxLDyyv7oNGYBwvAmh4RoYfxiwFbRv,2,"[88,88]",-27
36088,1JLnpbAYQaJ5apJ3CjcCsouKag7mZWTuzJ,2,"[120,120]",-27
36191,1LziKJLqfvfY4e8booUqzZWQmgMTZKczvX,2,"[95,95]",-27
36343,18NxehF5a7LeLeBh9zNiiTPft4owE5mtLp,2,"[119,119]",27
36696,1GzBFVARu47mUQGun964sorC6ENvLBDCsm,2,"[88,88]",-27
37086,1LAqQyX9XTX5GUzAiyHmdb78gimLv43DmQ,2,"[94,94]",-27
37192,16fvYf8xFSHeF4Y3A2bbLBdeufcazavMue,2,"[72,72]",-27
37852,1Ga5EkogXHAp4N3k5uktc4PMD51qTg9VPE,2,"[92,92]",-27
38090,1G6XqS1txwtJauJjbFNtLaD5TbwWut9mz3,2,"[74,74]",-27
38104,1ACYhrj1YkFfZ1CF1HAEiQ6ztC2ZXpcdsf,2,"[88,88]",-27
38108,15if5E6VnShJhXBHoadnNv8SR48uDrPY5o,2,"[92,92]",-27
38364,1ATCeoYC1Rf9uQFtVDzmULUxSHRVXvzZjm,2,"[92,92]",-27
38391,174HLbgePV7rEvPHE4x7BT9SqN9AtYJpps,2,"[119,119]",27
38472,1LAZZTU8PegxkdA4qUMg9bUbr4ehb2GSKV,2,"[72,72]",-27
38520,1A7PuRfKv2pp6yLCDFHNi3De52mniXAN74,2,"[120,120]",-27
38620,1BB5kZhcUJXKxsJXsdy7oQGVn5tV2uSXCH,2,"[92,92]",-27
38751,18hBqu4Jz7nn5KMkFu52rK48XztGA4hXhM,2,"[95,95]",-27
38863,1LHN7NbSnEynPHYZk7jptLXaqsWSgAt8oi,2,"[79,79]",27
38878,13kJNrwSWhKX31Tn83RvdaRY7HRM9BnuAP,2,"[94,94]",-27
39000,17M7bnKomZh7MAVcTNG5M7P7uRfBPpEyWK,2,"[88,88]",-27
39031,1HWY5XVSN3Jgkib7YFDBKoCY9hQ4TtJpMm,2,"[119,119]",27
39242,12YTZzUGqYBPd3EBU2mTQgCYpsfJ9AKdm9,2,"[74,74]",-27
39256,12BMZ7HBpz3wuMdLdDb5XX8qJx7Jm26g7X,2,"[88,88]",-27
39390,1MgNKFYYV17chWAxxiJHZm1WwiQJfAcK7Y,2,"[94,94]",-27
39416,1KCmafS9CTBcMhhpDTiaQzetG2iSEC62Ds,2,"[120,120]",-27
39647,1J52JtPqNzfMSPfhB192ZHERuNPksaWtg7,2,"[95,95]",-27
39754,19PJtRhXKDPhyGTwjPf3n1KnwhnJBwpDd1,2,"[74,74]",-27
39759,1B7vdLgZ2wBZF5Fu5ag2MnBARcndMFZ2Mw,2,"[79,79]",27
39900,12rMvNfV1tABg77MfbQjX7XRfh3xVV2394,2,"[92,92]",-27
39903,1MQAmUGher9FUyditqK9XxZQVyGB21M7rd,2,"[95,95]",-27
39928,13di3WKqrc7JAVfk1yb4ZUYBxg8Uf1CHL3,2,"[120,120]",-27
40028,1JBgZCr6j1m2cESZ1omEYiKtjNDYJYKHNv,2,"[92,92]",-27
40138,1NGHA7cXVvdDQ3Q2Tu4yKbxbDLtTNfNmzm,2,"[74,74]",-27
40184,15QtLuYSpeFy8a1gjh3gt8o1tSDa746DZC,2,"[120,120]",-27
40412,19i8rJcEd4EQuv82sGxBRCiigGcFviLKYA,2,"[92,92]",-27
40415,1DEjqswpRhLmWRMXm11HfT8NGb1dvGPTeP,2,"[95,95]",-27
40783,1PQ4C7EFumJmFyKxy5PnHoCVqXMJiPVVCR,2,"[79,79]",27
40911,14AChY3AaeS4n8ywTsZHXZeKRZDG1LhiGM,2,"[79,79]",27
40924,1Chna1Du6qnqbt4iXJVsQjaC8PzvsvyuAw,2,"[92,92]",-27
40927,18MmVL6ypYyFu5xU47w7BJgLn9ryRNvdzZ,2,"[95,95]",-27
41034,15ixKNFcRVQk2FgWW6FUt8uyxhFLTvsKLd,2,"[74,74]",-27
41162,121nLtFZb3DgGwNHpFwzj6hRajmemzRUkU,2,"[74,74]",-27
41417,16sEKKyz2LuntAiw9eYC2GV5b8waUFeELd,2,"[73,73]",-27
41545,1BpqPUvvnSCnHXJGdkky5yQNE2PmLpwBMv,2,"[73,73]",-27
41695,1DGLrip3t12A47bJzcZcrExTtRYbH55qSF,2,"[95,95]",-27
41719,16eYHBB3a7SaKfBA6mrd5hf5Sr6Qn6Ptg5,2,"[119,119]",27
41802,13uu21sCaWMLSsjd5WE1AhiWdiLRvG54hT,2,"[74,74]",-27
41848,1D8NtTfVWi3Skx4EtAqd72natVMwmmKzcz,2,"[120,120]",-27
42319,1PmBJ2gWVLnsUfFhBhk8vvZM9BBtgNWRER,2,"[79,79]",27
42360,1361vd8Jxgno7GsLhdtqFCA5pJ9NeRaEwd,2,"[120,120]",-27
42569,1FdNb2y4cgPUDtd5CHrMh2jiu9YRMyfyVZ,2,"[73,73]",-27
42616,14oRppMAMqnDNvVhch9yvXHz8JyB9sGPRH,2,"[120,120]",-27
42825,1BM2bSEHEhnKxQR2BH15fs2c2w62YLHYqb,2,"[73,73]",-27
42831,1CSG3xuQPFFAViDrArTgTXN9BwRF6Qv5pj,2,"[79,79]",27
43100,1HkAUeLdGPMDejruPjNa7hj9CgwSVGA5Lp,2,"[92,92]",-27
43208,1HtbmaRz8vboSXhJrdv2GbcwxKNqF7Jesz,2,"[72,72]",-27
43215,1KfWtkPwaYT7SN54cWMFoC79xkyTTixjsA,2,"[79,79]",27
43343,1HQRfPbWKePHitU7RMzaLHi949LhSaGTtB,2,"[79,79]",27
43383,1PhxFt67tQ5E5pVJYQG4M6yKr2nggvb9yT,2,"[119,119]",27
43464,17aqkekLUMrsZfVAPmvFNd2D1HMdwQ9fmY,2,"[72,72]",-27
43480,1GfrtF1cfCv5gNvgiAHTpN5p7bK5u2bKcV,2,"[88,88]",-27
43640,1KgpX7isvedZnQ2fHoMfqgrvsQda8pwBFJ,2,"[120,120]",-27
43849,1CawQaxnTZWukzoJHP8ByUENg8E7mnLkxW,2,"[73,73]",-27
43868,15CXyxHcKsMG7mGNG4GjjxXyotA1xtHHNK,2,"[92,92]",-27
43870,16ccFpHCZ83urtwiupzhDCG6DrA9CdqMJX,2,"[94,94]",-27
43896,1FecaYuvs1249NxLsmTBY9yQr1YALkadtM,2,"[120,120]",-27
44232,12CBFyPbL8a8FszHU1LYgK9pEU6WnY2MQb,2,"[72,72]",-27
44234,1JKoQoZnr8ukNq2iD3ur76XaDVqMpETd5Q,2,"[74,74]",-27
44280,1FtCdyyof6pBM5huNJjq93TK9biVXQnANg,2,"[120,120]",-27
44408,1CodTJmYEDeUU67aCc11tb2ncRBiKB5r1g,2,"[120,120]",-27
44510,19pmt79aQ7PWdhMv8qt2WP7Xg8Fw6uvCT3,2,"[94,94]",-27
44536,16ha9HrZBaPRkitN1NZ6h3fY2srFve4Dnd,2,"[120,120]",-27
44616,17oSfzBedayPCppA6cNpwz2NZafaxCMwtB,2,"[72,72]",-27
44764,16rx6ZM7ViPEy3zBS6Y6mtKcVsT1LS1w9u,2,"[92,92]",-27
44791,1K2QxzHTCHqXeCKASFiT6URRZdb9x88g5q,2,"[119,119]",27
44792,1Pqzvvha7Pfau1YRzFsQkGyYm6HDdKbjJc,2,"[120,120]",-27
45000,1MRJfw9p91VfW4BUz4VnBVQNNWYFRXY9zu,2,"[72,72]",-27
45129,1A5U3cz3ErccoDrXAerPkQSziyUV2KSnVM,2,"[73,73]",-27
45257,16ppBLCVfKa2fFGcHhR8jtSWj2qxrgfJpJ,2,"[73,73]",-27
45278,1GkUc1xYq7A56kZ52bHfLj92Ncdda1R66W,2,"[94,94]",-27
45404,1KVevS2zRRwGQzpX1wZeeFRB5j9bTM9ria,2,"[92,92]",-27
45432,1JvU9CGCzmbN9tD7KCFMPRApf4njYdATeJ,2,"[120,120]",-27
45512,1P62irAqVGqgoop8VWxkxTBipisWEYTU5C,2,"[72,72]",-27
45519,15cfxZWPgWqKmV4jsC67j68EPDNPJPzjGt,2,"[79,79]",27
45640,1KRddMXNL5BKMDLGEjoShrNfGfMk9ESso2,2,"[72,72]",-27
45642,1PJC9SvBKZScG4kk8q692kBKiVViXVz1W7,2,"[74,74]",-27
45663,1E6MUN7qmbjPo3Y7ayVCzuK8uDZfCcZ9AG,2,"[95,95]",-27
45784,1LF7GwHDL33nV2C9fQ1r8BgacGFkzaoLhk,2,"[88,88]",-27
45897,14TAyYsVyhtLh9tSn5nnZY7zxAyyUWruRv,2,"[73,73]",-27
46280,1KMBhsnsycHvCFvjDY42Qsrk5T8QN3cNEE,2,"[72,72]",-27
46302,1MoXjoqNsW44V6aMq1dKcNExYXB532MiVA,2,"[94,94]",-27
46328,1CqznpYFkEsU1EYKrbNfHLzrajWv3Ugavr,2,"[120,120]",-27
46556,1AW8QZNG64SN1v9qWApr34j3outqFEGzwv,2,"[92,92]",-27
46665,1t43ZVn7vKwxoXX88Bv8u64ofKZUNPdnZ,2,"[73,73]",-27
46684,1Mp1FfNb8n9hJZbng8FZiBZRS44sxd2trM,2,"[92,92]",-27
46712,1DnoMnhBZ8E7CFU5KjDUzAq8VYYzHStvYu,2,"[120,120]",-27
46792,12ERQCDXkvhyppzLghcswFLNTUBJYYPLiQ,2,"[72,72]",-27
46794,1PX5NorF954jZ5jmB4yyaG3CQw8zJD2pfs,2,"[74,74]",-27
46814,1DKdeWhpPHaQdgUhUVZByrYhUnKAjEhiKE,2,"[94,94]",-27
46922,1H47fMw7ni6MLPuwKr82n29u6WFBvPwgg,2,"[74,74]",-27
46927,1MS2hBF8JqbZM7bPMGCzEcGLFDDuvVGmzT,2,"[79,79]",27
46940,1CdCUd5vz11a5pBjLgf57R8WJtAufo3K9W,2,"[92,92]",-27
47433,1HQgdyUvYBi25J7is5wngXutYXqXLcNFy5,2,"[73,73]",-27
47448,14YCKisqANJiRXRpwEAnp4kysyf4xuXMQ9,2,"[88,88]",-27
47562,1AY2qBj3m3U43hY1P2LPkQqyLne5ei8S6X,2,"[74,74]",-27
47576,1AS6JxRmpeurbnfVcP9opvDNAH4qNq2gzk,2,"[88,88]",-27
47582,1NPA5zeRY3pfAE2gH8QeKTmXicNw5DzNjX,2,"[94,94]",-27
47964,18jnxnfZ5XiGrnQHVLqYgHF6owQ9ArDXCT,2,"[92,92]",-27
48092,1Fn1XZMcDKDzfyrZTX27ojfWEsTYKgBFjV,2,"[92,92]",-27
48207,1GZ5RET5Qmkct4dPNfcua7z9WU87bkSJ6H,2,"[79,79]",27
48457,16hGD41dV2zoczVnphUbsW1u3TnPXydSr,2,"[73,73]",-27
48503,1PhVTcpu73koJVJQyiECH3LTFpPC2cnnu,2,"[119,119]",27
48504,18QbH2zizJvBqMPjGdn3La39NVkFoNs1u1,2,"[120,120]",-27
48584,15VxFt7quNptdMUWSTVgGXWifNM4EmGAaL,2,"[72,72]",-27
48842,1EXbd4bkRqtjZX7WyCBm68uEtJkqbDAqzj,2,"[74,74]",-27
49015,141EwxCiqTUzsgYXCLGT97m1CVHx4RWcVz,2,"[119,119]",27
49103,19cCNX34FC6hELJTgXZt4P8LDBrKu6KBV9,2,"[79,79]",27
49119,1JpS62FQ7xhRE2tLgxgmaD2aFETkVmBxBp,2,"[95,95]",-27
